run,region,year,domain,reporter,mode,account,unit,value,equation,interpretation
Base_v12,RE1,2037,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2037,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2037,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9462,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2037,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2037,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,141.0522,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2037,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0015999999998257408,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2038,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,381.7166999999997,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2038,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.868199999999995,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2038,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,257.1024999999997,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2038,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,277.9706999999997,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2038,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,150.8407,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2038,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2038,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2038,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2038,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.955,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2038,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2038,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,142.41910000000001,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2038,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,-0.0016000000001668013,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2039,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,380.5807999999992,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2039,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.900199999999987,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2039,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,254.3957,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2039,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,275.2959,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2039,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,149.465,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2039,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2039,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2039,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2039,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9638,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2039,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2039,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,143.7859,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2039,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,-9.999999969068085e-05,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2040,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,379.4412000000006,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2040,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.932499999999987,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2040,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,257.11880000000053,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2040,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,278.05130000000054,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2040,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,148.0893,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2040,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2040,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2040,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2040,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9727,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2040,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2040,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,145.1528,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2040,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0010999999998944077,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2041,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,378.4287999999999,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2041,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.959999999999994,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2041,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,255.2905,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2041,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,276.2505,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2041,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,146.8657,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2041,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2041,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2041,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2041,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9805,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2041,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2041,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,146.3684,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2041,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0004999999997039595,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2042,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,377.41899999999964,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2042,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.983099999999997,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2042,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,253.25190000000006,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2042,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,274.23500000000007,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2042,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,145.6421,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2042,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2042,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2042,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2042,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9884,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2042,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2042,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,147.5842,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2042,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,-0.0011999999993577148,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2043,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,376.4082999999999,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2043,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,21.017499999999984,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2043,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,251.16990000000027,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2043,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,272.18740000000025,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2043,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,144.4185,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2043,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2043,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2043,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2043,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9963,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2043,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2043,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,148.7999,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2043,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,-0.001800000000230284,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2044,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,375.43919999999986,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2044,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,15.344699999999989,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2044,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,254.74899999999985,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2044,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,270.09369999999984,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2044,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,143.1912,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2044,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2044,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2044,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2044,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,1.0041,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2044,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2044,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,150.0195,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2044,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,-0.0006999999993695383,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2045,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,374.46469999999994,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2045,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,9.259099999999988,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2045,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,260.0994999999996,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2045,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,269.35859999999957,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2045,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,141.9638,activity(LNDFORTOT),Model-defined forest land state
Base_v12,RE1,2045,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDGRSTOT),Model-defined grassland state
Base_v12,RE1,2045,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDOTHTOT),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2045,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(LNDBARTOT),Model-defined barren or savannah land state
Base_v12,RE1,2045,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,1.012,activity(LNDBLTTOT),Model-defined built-up land state
Base_v12,RE1,2045,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(LNDWATTOT),Land-cover area classified as water bodies
Base_v12,RE1,2045,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,151.2388,activity(LNDRCPHITOT) + activity(LNDRCPHRTOT) + activity(LNDRCPLITOT) + activity(LNDRCPLRTOT) + activity(LNDCONHITOT) + activity(LNDCONHRTOT) + activity(LNDCONLITOT) + activity(LNDCONLRTOT) + activity(LNDMZEHITOT) + activity(LNDMZEHRTOT) + activity(LNDMZELITOT) + activity(LNDMZELRTOT) + activity(LNDTOMHITOT) + activity(LNDTOMHRTOT) + activity(LNDTOMLITOT) + activity(LNDTOMLRTOT) + activity(LNDSGCHITOT) + activity(LNDSGCHRTOT) + activity(LNDSGCLITOT) + activity(LNDSGCLRTOT) + activity(LNDOTHHITOT) + activity(LNDOTHHRTOT) + activity(LNDOTHLITOT) + activity(LNDOTHLRTOT),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2045,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.001699999999573265,production(PHL_LND) - use(PHL_LND),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2046,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,373.63029999999935,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
