source_id,provider,product,edition,reference_period,geography,variable,source_unit,exact_locator,url,access_date,license,sha256,local_file,notes
SRC_PSA_WATER_ACCOUNTS_2020,Philippine Statistics Authority,Water Accounts of the Philippines special release,Reference 2021-420,2010-2020; release 2021-10-08,Philippines,2020 abstraction 218.46 bcm; 98.1 percent average surface share and 1.9 percent groundwater share; sector shares; water stress 26.7 percent,billion m3/year; percent,"Release text and Tables 1.1-1.11, 3 and 4",https://psa.gov.ph/content/countrys-overall-water-use-efficiency-decreased-while-water-stress-remains-low-level,2026-08-04,Philippine government publication,,,Benchmark only. The abstraction boundary includes large non-consumptive hydropower and is not used as either installed ceiling.
SRC_PIDS_REGIONAL_WATER,Philippine Institute for Development Studies,Development Research News regional water-resource table,2011 issue,Historical regional planning estimates,Philippine water-resource regions,"Regional components of national groundwater potential including Cagayan Valley 2.825, Eastern Visayas 2.557 and Central Visayas 0.879",km3/year,Regional water-resource table in pidsdrn11-3.pdf,https://pidswebs.pids.gov.ph/CDN/PUBLICATIONS/pidsdrn11-3.pdf,2026-08-04,PIDS publication terms,,,Older planning cross-check only; not mapped to the eight non-geographic model coefficient classes.
SRC_PIDS_METRO_CEBU_GW,Philippine Institute for Development Studies,Metro Manila and Metro Cebu Groundwater Assessment,study landing page,Local study evidence,Metro Manila and Metro Cebu,Metro Manila recharge estimate about 206 million m3/year; Cebu recharge and saltwater-intrusion constraints,million m3/year; qualitative risk,Publication landing page and linked report,https://serp-p.pids.gov.ph/publication/public/view?slug=metro-manila-and-metro-cebu-groundwater-assessment,2026-08-04,PIDS publication terms,,,Local calibration lead showing why a national potential flow cannot initialize aquifer stocks or local limits.
SRC_MGB_REGIONAL_GW,"Mines and Geosciences Bureau, DENR",Regional Groundwater Availability feature layer,ArcGIS FeatureServer layer 0,Current service at access,Philippines,Categorical aquifer productivity and potential-recharge classes,categorical polygons,"FeatureServer/0 fields CODE, GenDesc, Category and DetailedDesc; EPSG 3857",https://controlmap.mgb.gov.ph/arcgis/rest/services/GeospatialDataInventory/GDI_Regional_Groundwater_Availability/FeatureServer/0,2026-08-04,Philippine government geospatial service,,,Spatial screening only. The layer does not provide aquifer stock or a national annual safe-yield right-hand side.
SRC_FAO_AQUASTAT_METHOD,Food and Agriculture Organization of the United Nations,AQUASTAT water-resources methodology,current at access,Water-resource accounting concepts,Global,"Renewable, exploitable and available water-resource distinctions",methodology,Water resources methodology overview,https://www.fao.org/aquastat/en/overview/methodology/water-resources/,2026-08-04,FAO publication terms,,,"Supports the boundary warning that renewable potential is not necessarily fully exploitable, dependable or environmentally available."
SRC_CLEWS_PHL_GEOSPATIAL,Philippines v15 retained evidence,Retained Philippines geospatial build outputs,frozen inside v15 on 2026-08-05,Inherited land-water coefficient build,Philippines,"National boundary, cluster map image and eight-row land-cover, precipitation, evapotranspiration and crop-water-deficit summaries",mixed spatial/model units,"evidence/inherited_base/build_snapshot/geospatial/ contains the national boundary, cluster image, and summary tables",,2026-08-04,Repository license,ce9182d9161f499565cdd49a2bf31743b9f6d5f0f1cc27ca746401491bce888f,evidence/inherited_base/build_snapshot/geospatial/summary_stats/PHL_Parameter_byCluster_summary.csv,Internal v15 evidence copy. Cell-level cluster membership geometry remains an explicit gap.
SRC_MUIO_FORMULATION,OSeMOSYS / MUIOGO,Local OSeMOSYS solver formulation,model.v.5.4,Model horizon 2020-2053,Generic formulation used by Philippines_v15,EBb4 annual commodity balance and UDC1/UDC2 user-defined constraint equations,algebraic formulation,snapshots/model.v.5.4.txt; EBb4_EnergyBalanceEachYear4 and UDC1_UserDefinedConstraintInequality,https://github.com/OSeMOSYS/MUIO,2026-08-04,Repository license,537d448b0252097065e47b84a72b1ec6dd008bb3bf6f84fce42ee377fc179736,snapshots/model.v.5.4.txt,Hash matches the formulation recorded in the national-water manifest.
SRC_PHL_V15_MANIFEST,MUIOGO Philippines v15 workflow,National water generation manifest,2026-08-04,2020-2053,Philippines,"Source hashes, classifications, full-precision annual climate factors, UCC series, exactness proof and limitations",mixed model units and status,snapshots/national_water_manifest.json,,2026-08-04,Repository license,782eec01b88284d3a3ff322e00248bf349181941b463b07c844f66fb576c5436,snapshots/national_water_manifest.json,Authoritative source-generation trace for the implemented v15 delta.
SRC_PHL_V15_VALIDATION,MUIOGO Philippines v15 workflow,National water validation report,2026-08-04,BASE_V15 versus BASE_V14,Philippines,"Identity, source fingerprints, generated matrix, solver status, objective, regression and closure checks",status; seconds; model units,snapshots/national_water_validation.json,,2026-08-04,Repository license,e5eae7ad63603b26fbef1f826142086c1aaf3c0dc3c54265beac0e91d71821ea,snapshots/national_water_validation.json,CBC was solved in the full live validation; the short-name migration independently rechecked the preserved LP and ledger.
SRC_PHL_V15_LEDGER,MUIOGO Philippines v15 workflow,Authoritative full-precision national water ledger,2026-08-04,2020-2053,Philippines,"Precipitation, modeled surface production, recharge, withdrawals, UDC caps, residuals and duals",km3/year unless stated,snapshots/national_water_ledger.json; annual array,,2026-08-04,Repository license,274aad558bbeeb7d0dfd7695c09cf18a3297799e3e382203991791bfe7bc0610,snapshots/national_water_ledger.json,Supersedes display-rounded or arbitrary ENV_WATER activity for publication.
SRC_PHL_V13_CALIBRATION_RECORD,Philippines v15 retained evidence,v13 calibration generation record,2026-07-27,2026-07-27,Philippines,"Technology definitions, 2020 observed activity bounds, final demands, capacity-to-activity factors, operational lives, residual-capacity profiles, costs and policy scenarios",model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/documentation/calibration_generation.json and MODEL_FIXES_2026-07-27.md,,2026-07-27,Repository terms,5e85ab92b7f5bda6453ee12b1ba96e0de784e71c019cc27104ce2829cd109b9b,evidence/stock_turnover/documentation/calibration_generation.json,Quality: Model source; mixed primary and inherited calibration evidence. Hashes of every copied source JSON are recorded in the generation manifest.
SRC_PHL_V13_BASE_CAPACITY_RECORD,Philippines v15 retained evidence,v13 BASE capacity extraction retained inside v14 generation record,2026-07-27,2026-07-27,Philippines,2020 total capacity by technology parsed from the optimal CBC results.txt; generated CSV retained as a rounded cross-check,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/documentation/stock_turnover_generation.json keys validated_v13_baseline_capacity_source and stock_groups,,2026-07-27,Repository terms,a051b439890891a1d433a09ae4760f55fc497023762f3972b7b92cb7410225fb,evidence/stock_turnover/documentation/stock_turnover_generation.json,"Quality: Derived model result; solver status, result timestamp, case identity, full technology coverage and file hashes are checked by the generator. This transfers the capacity that served observed 2020 activity into ResidualCapacity; it does not transfer or retain the activity bound. Positive inherited effective stocks receive a separately documented one-part-per-million numerical headroom because the rounded CSV export was not sufficiently precise to reproduce the source model's exact time-slice balance."
SRC_PHL_V14_DOE_EPIRA_2020,Philippines Department of Energy,"38th Status Report on EPIRA Implementation, Table 26",2020-12-31,2020-12-31,Philippines,Installed generating capacity by fuel and renewable technology,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-DOE-EPIRA-2020; 2020 power residual-capacity totals,https://legacy.doe.gov.ph/sites/default/files/pdf/electric_power/38th_epira_report_april-2021.pdf,2026-07-27,Philippines government publication,,,"Quality: Primary official administrative statistics. Table 26 reports 26,249.9 MW total; displayed component values sum to 26,250.0 MW because of rounding."
SRC_PHL_V14_LTO_AR_2020,Land Transportation Office,Annual Report Q4 2020: motor vehicles registered by type,2020-12-31,2020-12-31,Philippines,Registered stock and new registrations by vehicle type,model-native or publication-specific; see retained register and calculations,"evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-LTO-AR-2020; 2020 car, bus and motorcycle/tricycle stock; road-market turnover ceilings",https://lto.gov.ph/wp-content/uploads/2023/09/Annual-Report_q4-2020.pdf,2026-07-27,Philippines government publication,,,Quality: Primary official administrative statistics. The model's van and freight classes do not map one-to-one to LTO utility vehicle and truck categories.
SRC_PHL_V14_PSA_PSY_2020,Philippine Statistics Authority,"2020 Philippine Statistical Yearbook, Chapter 13",2020,2020,Philippines,Registered and newly registered motor vehicles by type,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-PSA-PSY-2020; Independent official cross-check of LTO totals and new registrations,https://psa.gov.ph/system/files/psy/2020%20PSY_final.pdf?vcode=97,2026-07-27,Philippines government publication,,,"Quality: Primary official statistical compilation using LTO data. The yearbook reports 11,851,192 registered vehicles and 2,289,489 newly registered vehicles in 2020."
SRC_PHL_V14_NTRC_LTO_2020,National Tax Research Center,"Philippine Public Finance 2020, registered vehicles by type",2020,2020,Philippines,"Cars, utility vehicles, trucks, buses, motorcycles/tricycles and trailers",model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-NTRC-LTO-2020; Readable official mirror and cross-check of the LTO stock table,https://www.ntrc.gov.ph/images/Publications/2020-Philippine-Public-Finance.pdf,2026-07-27,Philippines government publication,,,"Quality: Government publication citing LTO. Used as a cross-check, not as a replacement for the LTO source."
SRC_PHL_V14_PSA_CPH_2020,Philippine Statistics Authority,"Household Characteristics, 2020 Census of Population and Housing",2020,2020,Philippines,Primary household cooking fuel shares,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-PSA-CPH-2020; 2020 household cooking initial-capacity mix,https://psa.gov.ph/content/household-characteristics-2020-census-population-and-housing?vcode=-3,2026-07-27,Philippines government publication,,,Quality: Primary official census statistics. Published shares sum to 99.6% because of rounding and are normalized in the calculation.
SRC_PHL_V14_OSEMOSYS_DOC,OSeMOSYS,OSeMOSYS model documentation: model structure and parameters,current documentation retrieved 2026-07-27,current documentation retrieved 2026-07-27,Global,"ResidualCapacity, OperationalLife, CapacityToActivityUnit, activity bounds and user-defined constraints",model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-OSEMOSYS-DOC; Parameter semantics and stock/turnover formulation,https://osemosys.readthedocs.io/en/latest/manual/Structure%20of%20OSeMOSYS.html,2026-07-27,Documentation terms,,,Quality: Primary official model documentation. The local MUIO formulation in WebAPP/SOLVERs/model.v.5.4.txt is also checked and hashed in the manifest.
SRC_PHL_V13_EDGAR_WORKBOOK_RECORD,Philippines v15 retained evidence,Retained record of EDGAR PM2.5 calibration workbook v5,2026-07-26,2026-07-26,Philippines,PM2.5 and CO2e activity-emission ratios,model-native or publication-specific; see retained register and calculations,"evidence/stock_turnover/documentation/calibration_generation.json records workbook hash, factors, formulas, and selected values; original workbook bytes were not retained",,2026-07-27,Project file,5e85ab92b7f5bda6453ee12b1ba96e0de784e71c019cc27104ce2829cd109b9b,evidence/stock_turnover/documentation/calibration_generation.json,Quality: Project calculation workbook; official national sources preferred for activity and stock. The workbook hash is recorded so the v13 environmental calibration remains traceable.
SRC_PHL_V14_WGC_DIRECT_USE_2020,International Geothermal Association / World Geothermal Congress,Geothermal Energy Development in the Philippines: Country Update,2019 data; published for WGC 2020+1,2019 data; published for WGC 2020+1,Philippines,Installed thermal capacity and annual direct geothermal use by application,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-WGC-DIRECT-USE-2020; System-boundary test for PHL_POW_HEAT and scale comparison with the modeled output,https://www.worldgeothermal.org/pdf/IGAstandard/WGC/2020/01018.pdf,2026-07-28,Conference publication terms,,,"Quality: Country update by Philippine geothermal practitioners using the WGC standard reporting table. Reports 1.87 MWt and 12.65 TJ/year in 2019, all bathing and swimming; no industrial process heat, district heating or agricultural drying is reported."
SRC_PHL_V14_WGC_DIRECT_USE_2005,International Geothermal Association / World Geothermal Congress,Geothermal Development in the Philippines: Country Update,2004 data; published 2005,2004 data; published 2005,Philippines,Historic direct-use installations and operating status,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-WGC-DIRECT-USE-2005; Historical cross-check of agricultural geothermal dryers,https://www.geothermal-energy.org/pdf/IGAstandard/WGC/2005/1401.pdf,2026-07-28,Conference publication terms,,,Quality: Country update by Philippine geothermal practitioners. Documents historic crop-drying projects and reports the Manito and Palinpinon dryers decommissioned in 1997 and 1998.
SRC_PHL_V14_DOE_EBT_PRIMER_2021,Philippines Department of Energy,Philippine Energy Balance Table Primer,2021,2021,Philippines,"National energy-balance scope, commodities, transformations and final consumption",model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-DOE-EBT-PRIMER-2021; Official system-boundary cross-check for useful heat and geothermal transformation flows,https://doe.gov.ph/sites/default/files/pdf/energy_statistics/doe-ebt-primer-2021.pdf,2026-07-28,Philippines government publication,,,Quality: Primary official methodology. Used to test whether the inherited commodity represents a documented national delivered-heat balance item; it does not supply a one-for-one geothermal CHP coefficient.
SRC_PHL_V14_DOE_PES_2020,Philippines Department of Energy,2020 Philippine Energy Situationer,2020,2020,Philippines,"National energy supply, transformation and final energy consumption",model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-DOE-PES-2020; Official cross-check for a national geothermal heat or district-heating market,https://legacy.doe.gov.ph/sites/default/files/pdf/energy_statistics/doe-pes-kes-2020-rev_13June2023.pdf,2026-07-28,Philippines government publication,,,Quality: Primary official energy statistics. No evidence was identified for modeling power-sector geothermal activity as one-for-one delivered useful heat.
SRC_PHL_V14_IRENA_SEA_2018,International Renewable Energy Agency,Renewable Energy Market Analysis: Southeast Asia,2018,2018,"Southeast Asia, including the Philippines",Geothermal electricity and direct-use market status,model-native or publication-specific; see retained register and calculations,evidence/stock_turnover/legacy_tables/DATA_SOURCE_REGISTER.csv row DS-IRENA-SEA-2018; Regional cross-check of industrial and agricultural direct geothermal use,https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2018/Jan/IRENA_Market_Southeast_Asia_2018.pdf,2026-07-28,IRENA publication terms,,,"Quality: Intergovernmental regional market assessment. Reports no industrial geothermal use in IEA statistics for the region and treats agricultural examples as limited cases, not a national district-heat network."
SRC_PHL_V14_PARAMETER_CHANGE_LOG,Philippines v15 retained evidence,v14 cell-level parameter change log,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,"3,253 exact before/after cells with source, calculation, and assumption IDs",record,evidence/stock_turnover/legacy_tables/PARAMETER_CHANGE_LOG.csv,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,6f7bf10016dabc1c901b338a05a9e140f6e2492bae32f63c6dc77b7a0a62ca5a,evidence/stock_turnover/legacy_tables/PARAMETER_CHANGE_LOG.csv,Retained inside the canonical v15 package.
SRC_PHL_V14_MODEL_DATA_MAP,Philippines v15 retained evidence,v14 stock-turnover model-data map,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,33 implemented source-to-model mappings,record,evidence/stock_turnover/legacy_tables/MODEL_DATA_MAP.csv,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,bcf6f21ba143100a8e45fb02fa2f6838b23e875244c207eb94e112174ce24e6c,evidence/stock_turnover/legacy_tables/MODEL_DATA_MAP.csv,Retained inside the canonical v15 package.
SRC_PHL_V13_FIXES_RECORD,Philippines v15 retained evidence,v13 calibration change record,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,"PM2.5 and CO2e calibration scope, values, formulas, and limitations",record,evidence/stock_turnover/documentation/MODEL_FIXES_2026-07-27.md,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,547c705256741eaf21bd8000176648365577c28b23d7880f5d68436a3c444045,evidence/stock_turnover/documentation/MODEL_FIXES_2026-07-27.md,Retained inside the canonical v15 package.
SRC_PHL_V13_VALIDATION_RECORD,Philippines v15 retained evidence,v13 calibration validation record,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,"solver status, scenarios, comparisons, and limitations",record,evidence/stock_turnover/documentation/VALIDATION_2026-07-27.md,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,9f6419327e3e0bc0981cc49f3a0b0597f932543fb577fdcd1167eeb2d4eabb07,evidence/stock_turnover/documentation/VALIDATION_2026-07-27.md,Retained inside the canonical v15 package.
SRC_PHL_V14_FIXES_RECORD,Philippines v15 retained evidence,v14 stock-turnover change record,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,"stock initialization, turnover, adoption, and structural corrections",record,evidence/stock_turnover/documentation/MODEL_FIXES_V14_2026-07-27.md,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,6aef5d9d5a39737615c97c9815b06be85fdb1d6ffc9a813f67a386a7721de1e4,evidence/stock_turnover/documentation/MODEL_FIXES_V14_2026-07-27.md,Retained inside the canonical v15 package.
SRC_PHL_V14_VALIDATION_RECORD,Philippines v15 retained evidence,v14 stock-turnover validation record,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,machine-readable solve and regression validation,record,evidence/stock_turnover/documentation/validation_results.json,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,e3a491d88b693656f75e869747c5398168d833fa09f4eaa9e357ba17b184c5e4,evidence/stock_turnover/documentation/validation_results.json,Retained inside the canonical v15 package.
SRC_PHL_V15_MODEL_ARCHIVE,Philippines v15 retained evidence,Philippines v15 portable source-model archive manifest,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,"hash, size, member count, and internal root for the current v15 model archive",record,evidence/CURRENT_MODEL_ARCHIVE_MANIFEST.csv,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,6a6ea5333e756f53e7fe7c5ccb028bf84683abd60eacb912757f481713dd6b81,evidence/CURRENT_MODEL_ARCHIVE_MANIFEST.csv,Retained inside the canonical v15 package.
SRC_PHL_V15_RETAINED_EVIDENCE,Philippines v15 retained evidence,Philippines v15 retained-evidence manifest,2026-08-05 cumulative package,2020-2053 model lineage,Philippines,"path, size, role, and SHA-256 for every retained evidence file",record,evidence/RETAINED_EVIDENCE_MANIFEST.csv,,2026-08-05,MUIOGO repository terms; third-party evidence retains provider terms,d72a17f0c653fa920c103b652b0688ce0ce38513bbdacdb1fdd098ae4108d690,evidence/RETAINED_EVIDENCE_MANIFEST.csv,Retained inside the canonical v15 package.
