run,region,year,domain,reporter,mode,account,unit,value,equation,interpretation
Base_v12,RE1,2031,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,389.74669999999963,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2031,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.685800000000015,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2031,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,267.44750000000016,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2031,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,288.1333000000002,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2031,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,161.2814,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2031,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2031,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2031,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2031,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8894,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2031,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2031,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,132.0439,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2031,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2032,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,388.53939999999983,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2032,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.71699999999998,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2032,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,265.73570000000007,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2032,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,286.45270000000005,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2032,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,159.7548,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2032,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2032,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2032,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2032,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8992,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2032,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2032,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,133.5607,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2032,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2033,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,387.3303000000001,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2033,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.748399999999982,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2033,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,264.362,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2033,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,285.1104,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2033,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,158.2282,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2033,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2033,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2033,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2033,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9089,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2033,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2033,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,135.0775,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2033,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2034,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,386.1238999999996,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2034,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.779600000000016,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2034,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,264.11710000000033,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2034,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,284.89670000000035,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2034,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,156.7016,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2034,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2034,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2034,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2034,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9187,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2034,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2034,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,136.5944,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2034,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2035,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,385.1285999999996,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2035,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.770500000000006,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2035,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,262.6453000000002,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2035,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,283.4158000000002,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2035,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,154.9677,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2035,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2035,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2035,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2035,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9285,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2035,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2035,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,138.3185,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2035,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2036,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,383.9910000000004,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2036,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.8031,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2036,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,261.1541999999995,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2036,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,281.95729999999946,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2036,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,153.592,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2036,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2036,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2036,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2036,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9373,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2036,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2036,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,139.6854,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2036,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2037,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,382.8526000000001,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2037,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,13.735799999999989,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2037,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,266.27470000000017,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2037,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,280.01050000000015,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2037,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,152.2163,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2037,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2037,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2037,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2037,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9462,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2037,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2037,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,141.0522,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2037,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2038,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,381.71639999999985,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2038,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.8684,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2038,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,257.1023000000002,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2038,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,277.9707000000002,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2038,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,150.8407,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2038,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2038,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2038,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2038,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.955,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2038,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2038,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,142.419,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2038,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2039,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,380.58079999999933,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2039,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.900400000000012,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2039,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,254.39589999999987,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2039,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,275.29629999999986,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2039,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,149.465,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2039,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2039,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2039,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2039,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9638,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2039,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2039,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,143.7858,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2039,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2040,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,379.4414,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2040,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.93219999999998,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2040,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,257.11880000000014,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2040,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,278.0510000000001,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2040,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,148.0893,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2040,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2040,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2040,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2040,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9727,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2040,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2040,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,145.1527,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2040,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
Base_v12,RE1,2041,WATER,ENV_WATER,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,378.42879999999997,production(PHL_WTR_EVT) - use(PHL_WTR_EVT),Evapotranspiration returned to the atmosphere
Base_v12,RE1,2041,WATER,ENV_WATER,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.95990000000001,production(PHL_WTR_GWT) - use(PHL_WTR_GWT),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
Base_v12,RE1,2041,WATER,ENV_WATER,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,255.29070000000024,production(PHL_WTR_SUR) - use(PHL_WTR_SUR),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
Base_v12,RE1,2041,WATER_SUMMARY,ENV_WATER_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,276.25060000000025,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
Base_v12,RE1,2041,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,146.8657,activity(ENV_LAND mode 1),Model-defined forest land state
Base_v12,RE1,2041,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
Base_v12,RE1,2041,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
Base_v12,RE1,2041,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
Base_v12,RE1,2041,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9805,activity(ENV_LAND mode 5),Model-defined built-up land state
Base_v12,RE1,2041,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
Base_v12,RE1,2041,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,146.3684,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
Base_v12,RE1,2041,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
